days_frm_peak,Date0,Close0,close_dv_pk0,Date1,Close1,close_dv_pk1,Date2,Close2,close_dv_pk2,Date3,Close3,close_dv_pk3,Date4,Close4,close_dv_pk4,Date5,Close5,close_dv_pk5,Date6,Close6,close_dv_pk6,Date7,Close7,close_dv_pk7,Date8,Close8,close_dv_pk8,Date9,Close9,close_dv_pk9,Date10,Close10,close_dv_pk10,Date11,Close11,close_dv_pk11,Date12,Close12,close_dv_pk12,Date13,Close13,close_dv_pk13,Date14,Close14,close_dv_pk14
-81,1929-06-14,313.7,0.8229275970619098,1936-12-19,177.6,0.9135802469135802,1944-12-16,152.5,0.9442724458204335,1948-08-03,181.0,0.9516298633017877,1953-02-19,281.6,1.0100430416068866,1957-04-22,488.8,0.9385560675883258,1959-10-16,643.2,0.938293216630197,1969-08-21,834.9,0.9673270768161278,1973-08-06,912.8,0.9247290041535812,,,,1981-03-26,1005.8,0.9938735177865612,,,,,,,2007-07-20,13851.1,0.9778742631225953,,,
-80,1929-06-15,314.3,0.824501573976915,,,,,,,1948-08-04,183.1,0.96267087276551,1953-02-20,281.9,1.011119081779053,1957-04-23,491.9,0.9445084485407066,,,,1969-08-22,837.3,0.9701077511296489,1973-08-07,912.0,0.9239185492857866,,,,1981-03-27,994.8,0.98300395256917,,,,2000-11-13,10517.2,0.9575366910666813,,,,,,
-79,,,,1936-12-21,175.9,0.904835390946502,1944-12-18,151.5,0.9380804953560371,1948-08-05,182.9,0.9616193480546794,,,,1957-04-24,493.7,0.9479646697388634,,,,,,,1973-08-08,902.0,0.9137878634383547,1979-11-26,828.8,0.9170170391679575,,,,1991-06-10,2975.4,0.9738805970149255,2000-11-14,10681.1,0.972458938781456,,,,2019-11-25,28066.47,0.9497502996471914
-78,1929-06-17,319.3,0.8376180482686254,1936-12-22,177.3,0.9120370370370371,1944-12-19,151.6,0.9386996904024767,1948-08-06,183.0,0.9621451104100947,,,,1957-04-25,492.3,0.9452764976958526,1959-10-19,639.7,0.9331874544128375,,,,1973-08-09,901.5,0.9132813291459831,1979-11-27,825.9,0.9138083646824519,,,,1991-06-11,2985.9,0.9773173605655932,2000-11-15,10707.6,0.9748716267890309,2007-07-23,13943.4,0.9843905538494122,2019-11-26,28121.68,0.951618568583168
-77,1929-06-18,319.7,0.8386673662119623,1936-12-23,178.4,0.9176954732510288,1944-12-20,150.6,0.9325077399380804,,,,,,,1957-04-26,491.5,0.9437403993855608,1959-10-20,635.4,0.9269146608315099,1969-08-25,831.4,0.9632719267755764,1973-08-10,892.4,0.9040624050248202,1979-11-28,830.5,0.9188979862801505,1981-03-30,992.2,0.9804347826086957,1991-06-12,2962.0,0.9694946321026447,2000-11-16,10656.0,0.9701737135365454,2007-07-24,13717.0,0.9684069328250203,2019-11-27,28164.0,0.9530506486659525
-76,1929-06-19,316.4,0.8300104931794333,1936-12-24,178.6,0.9187242798353908,1944-12-21,150.3,0.9306501547987617,,,,1953-02-24,283.0,1.01506456241033,,,,1959-10-21,632.7,0.9229759299781183,1969-08-26,823.5,0.954118873826903,,,,1979-11-29,831.7,0.9202257136534633,1981-03-31,1003.9,0.99199604743083,1991-06-13,2965.1,0.9705092956271275,2000-11-17,10629.9,0.9677974434611603,2007-07-25,13785.1,0.9732147269582407,,,
-75,1929-06-20,317.7,0.833420776495278,,,,1944-12-22,150.4,0.9312693498452013,1948-08-09,182.3,0.9584647739221873,1953-02-25,284.5,1.0204447632711622,,,,1959-10-22,625.6,0.912618526622903,1969-08-27,824.8,0.9556250724133935,,,,1979-11-30,822.4,0.9099358265102899,1981-04-01,1014.1,1.0020750988142293,1991-06-14,3000.5,0.982096098455093,,,,2007-07-26,13473.6,0.9512231282431431,2019-11-29,28051.41,0.9492406794665028
-74,1929-06-21,320.7,0.8412906610703043,,,,1944-12-23,150.6,0.9325077399380804,1948-08-10,180.0,0.9463722397476342,1953-02-26,284.4,1.0200860832137733,1957-04-29,494.0,0.9485407066052228,1959-10-23,633.1,0.9235594456601022,1969-08-28,828.4,0.9597960838836751,1973-08-13,883.2,0.8947421740451829,,,,1981-04-02,1009.0,0.9970355731225297,,,,,,,2007-07-27,13265.5,0.9365314695188676,,,
-73,1929-06-22,322.2,0.8452256033578174,,,,,,,1948-08-11,179.3,0.9426919032597267,1953-02-27,284.3,1.0197274031563845,1957-04-30,494.4,0.9493087557603687,,,,1969-08-29,836.7,0.9694125825512687,1973-08-14,870.7,0.8820788167358931,,,,1981-04-03,1007.1,0.9951581027667984,,,,2000-11-20,10462.7,0.9525747478058196,,,,,,
-72,,,,1936-12-28,177.1,0.9110082304526749,,,,1948-08-12,179.6,0.9442691903259727,,,,1957-05-01,495.8,0.9519969278033795,,,,,,,1973-08-15,874.2,0.8856245567824942,1979-12-03,819.6,0.9068377959725604,,,,1991-06-17,2994.0,0.9799685781618225,2000-11-21,10494.5,0.9554699734149095,,,,2019-12-02,27783.04,0.9401592207751778
-71,1929-06-24,321.2,0.8426023084994754,1936-12-29,177.6,0.9135802469135802,1944-12-26,149.7,0.9269349845201238,1948-08-13,179.6,0.9442691903259727,,,,1957-05-02,498.6,0.957373271889401,1959-10-26,637.6,0.9301239970824217,,,,1973-08-16,872.7,0.8841049539053795,1979-12-04,824.9,0.9127019252046913,,,,1991-06-18,2986.8,0.9776119402985076,2000-11-22,10399.3,0.9468025055537346,2007-07-30,13358.3,0.9430830597620812,2019-12-03,27502.81,0.9306764277317301
-70,1929-06-25,326.2,0.8557187827911857,1936-12-30,180.6,0.9290123456790123,1944-12-27,148.7,0.9207430340557274,,,,1953-03-02,284.7,1.0211621233859396,1957-05-03,497.5,0.9552611367127497,1959-10-27,642.2,0.9368344274252371,,,,1973-08-17,871.8,0.8831931921791104,1979-12-05,828.4,0.9165744633768533,1981-04-06,994.2,0.9824110671936759,1991-06-19,2955.5,0.9673671118093743,,,,2007-07-31,13212.0,0.9327544212644286,2019-12-04,27649.78,0.9356497928018349
-69,1929-06-26,328.6,0.8620146904512068,1936-12-31,179.9,0.9254115226337448,1944-12-28,150.5,0.9318885448916409,,,,1953-03-03,286.0,1.0258249641319943,,,,1959-10-28,643.6,0.9388767323121809,1969-09-02,837.8,0.970687058278299,,,,1979-12-06,835.1,0.9239876078778492,1981-04-07,992.9,0.9811264822134387,1991-06-20,2953.9,0.9668434145064154,2000-11-24,10470.2,0.9532575840343785,2007-08-01,13362.4,0.9433725157965336,2019-12-05,27677.79,0.9365976321950013
-68,1929-06-27,328.9,0.8628016789087093,,,,1944-12-29,151.9,0.9405572755417957,1948-08-16,180.3,0.9479495268138802,1953-03-04,283.7,1.0175753228120517,,,,1959-10-29,645.1,0.9410649161196207,1969-09-03,835.7,0.9682539682539683,,,,1979-12-07,833.2,0.9218853728701041,1981-04-08,993.4,0.9816205533596838,1991-06-21,2965.6,0.9706729510343022,,,,2007-08-02,13463.3,0.9504959582053726,2019-12-06,28015.06,0.9480106201326367
-67,1929-06-28,331.7,0.8701469045120671,1937-01-02,178.5,0.9182098765432098,1944-12-30,152.3,0.9430340557275543,1948-08-17,182.2,0.9579390115667719,1953-03-05,283.9,1.018292682926829,1957-05-06,496.3,0.952956989247312,1959-10-30,646.6,0.9432530999270605,1969-09-04,825.3,0.9562043795620437,1973-08-20,867.4,0.8787356904062404,,,,1981-04-09,998.8,0.9869565217391304,,,,,,,2007-08-03,13181.9,0.9306293903773518,,,
-66,1929-06-29,333.8,0.8756558237145856,,,,,,,1948-08-18,182.1,0.9574132492113565,1953-03-06,284.8,1.0215208034433285,1957-05-07,494.7,0.9498847926267282,,,,1969-09-05,819.5,0.9494844166377013,1973-08-21,857.8,0.8690102319927059,,,,1981-04-10,1000.3,0.9884387351778655,,,,2000-11-27,10546.1,0.960167886667395,,,,,,
-65,,,,1937-01-04,177.7,0.9140946502057612,,,,1948-08-19,182.6,0.9600420609884333,,,,1957-05-08,496.7,0.9537250384024578,,,,,,,1973-08-22,851.9,0.8630331273427211,1979-12-10,833.9,0.9226598805045364,,,,1991-06-24,2913.0,0.9534564021995288,2000-11-28,10507.6,0.9566626606941258,,,,2019-12-09,27909.6,0.9444419252949604
-64,1929-07-01,335.2,0.8793284365162645,1937-01-05,179.1,0.9212962962962963,1945-01-02,152.6,0.944891640866873,1948-08-20,183.6,0.9652996845425867,,,,1957-05-09,496.8,0.9539170506912443,1959-11-02,645.5,0.9416484318016046,,,,1973-08-23,864.5,0.8757977915104852,1979-12-11,833.7,0.9224385926089844,,,,1991-06-25,2910.1,0.9525072008379157,2000-11-29,10629.1,0.9677246075967807,2007-08-06,13468.8,0.9508842528857354,2019-12-10,27881.72,0.9434984850135798
-63,1929-07-02,340.3,0.8927072402938091,1937-01-06,178.9,0.9202674897119342,1945-01-03,154.3,0.9554179566563468,,,,1953-03-09,284.9,1.0218794835007172,1957-05-10,498.3,0.9567972350230416,,,,1969-09-08,811.8,0.940563086548488,1973-08-24,863.5,0.874784722925742,1979-12-12,835.7,0.9246514715645056,1981-04-13,993.2,0.9814229249011858,1991-06-26,2913.0,0.9534564021995288,2000-11-30,10414.5,0.9481863869769475,2007-08-07,13504.3,0.9533905185498958,2019-12-11,27911.3,0.9444994521413861
-62,1929-07-03,342.0,0.8971668415529905,1937-01-07,181.8,0.9351851851851852,1945-01-04,154.4,0.9560371517027864,,,,1953-03-10,285.2,1.0229555236728838,,,,1959-11-04,645.7,0.9419401896425967,1969-09-09,815.7,0.9450816823079597,,,,1979-12-13,836.1,0.9250940473556097,1981-04-14,989.1,0.9773715415019764,1991-06-27,2934.9,0.9606245090337786,2000-12-01,10373.5,0.9444535489274919,2007-08-08,13657.9,0.9642345299869391,2019-12-12,28132.05,0.9519694823463645
-61,,,,1937-01-08,183.0,0.941358024691358,1945-01-05,154.0,0.9535603715170279,1948-08-23,181.8,0.9558359621451106,1953-03-11,288.0,1.0329985652797704,,,,1959-11-05,647.6,0.9447118891320204,1969-09-10,828.0,0.9593326381647549,,,,1979-12-14,842.8,0.9325071918566055,1981-04-15,1001.7,0.9898221343873518,1991-06-28,2906.8,0.9514270751505631,,,,2007-08-09,13270.7,0.9368985844893926,2019-12-13,28135.38,0.9520821672867159
-60,1929-07-05,344.3,0.9032004197271774,1937-01-09,182.8,0.9403292181069959,1945-01-06,153.6,0.9510835913312693,1948-08-24,182.6,0.9600420609884333,1953-03-12,288.0,1.0329985652797704,1957-05-13,502.2,0.9642857142857143,1959-11-06,650.9,0.949525893508388,1969-09-11,825.8,0.9567836867106939,1973-08-27,870.7,0.8820788167358931,,,,1981-04-16,1005.6,0.9936758893280633,,,,,,,2007-08-10,13239.5,0.934695894666243,,,
-59,1929-07-06,344.7,0.9042497376705142,,,,,,,1948-08-25,182.4,0.9589905362776026,1953-03-13,289.0,1.0365853658536586,1957-05-14,500.5,0.9610215053763441,,,,1969-09-12,824.3,0.9550457652647433,1973-08-28,872.1,0.8834971127545335,,,,,,,,,,2000-12-04,10560.1,0.9614425142940384,,,,,,
-58,,,,1937-01-11,183.3,0.9429012345679013,1945-01-08,154.9,0.9591331269349845,1948-08-26,182.5,0.9595162986330179,,,,1957-05-15,502.0,0.9639016897081414,,,,,,,1973-08-29,883.4,0.8949447877621315,1979-12-17,844.6,0.9344987829165745,,,,1991-07-01,2958.4,0.9683163131709872,2000-12-05,10898.7,0.9922702938927128,,,,2019-12-16,28235.89,0.9554833574833291
-57,1929-07-08,346.6,0.9092339979013642,1937-01-12,183.3,0.9429012345679013,1945-01-09,155.0,0.9597523219814241,1948-08-27,183.2,0.9631966351209253,,,,1957-05-16,504.8,0.9692780337941629,1959-11-09,650.9,0.949525893508388,,,,1973-08-30,882.5,0.8940330260358627,1979-12-18,838.7,0.9279707899977873,,,,1991-07-02,2972.7,0.9729968578161823,2000-12-06,10664.4,0.9709384901125313,2007-08-13,13236.5,0.9344840975678633,2019-12-17,28267.16,0.9565415130643469
-56,1929-07-09,345.6,0.9066107030430222,1937-01-13,183.0,0.941358024691358,1945-01-10,155.7,0.9640866873065015,,,,1953-03-16,289.5,1.0383787661406025,1957-05-17,505.6,0.9708141321044548,1959-11-10,648.1,0.9454412837345004,1969-09-15,830.5,0.962229173908006,1973-08-31,887.6,0.8991996758180529,1979-12-19,838.9,0.9281920778933392,1981-04-20,1015.9,1.0038537549407114,1991-07-03,2934.7,0.9605590468709087,2000-12-07,10617.4,0.9666593830802286,2007-08-14,13028.9,0.9198277383599844,2019-12-18,28239.28,0.9555980727829662
-55,1929-07-10,343.3,0.9005771248688353,1937-01-14,183.7,0.9449588477366254,1945-01-11,155.9,0.9653250773993809,,,,1953-03-17,290.6,1.0423242467718796,,,,1959-11-11,647.3,0.9442742523705324,1969-09-16,831.6,0.9635036496350365,,,,1979-12-20,843.3,0.9330604115954857,1981-04-21,1005.9,0.9939723320158103,,,,2000-12-08,10712.9,0.9753541643905458,2007-08-15,12861.5,0.9080094602703943,2019-12-19,28376.96,0.9602570705570156
-54,1929-07-11,343.0,0.8997901364113327,1937-01-15,184.5,0.9490740740740741,1945-01-12,155.4,0.9622291021671827,1948-08-30,182.1,0.9574132492113565,1953-03-18,290.3,1.041248206599713,,,,1959-11-12,644.3,0.9398978847556527,1969-09-17,826.6,0.9577105781485343,,,,1979-12-21,838.9,0.9281920778933392,1981-04-22,1007.0,0.9950592885375494,1991-07-05,2932.5,0.9598389630793402,,,,2007-08-16,12845.8,0.9069010554555402,2019-12-20,28455.09,0.9629009367400958
-53,1929-07-12,346.4,0.9087093389296956,1937-01-16,185.7,0.9552469135802468,1945-01-13,155.6,0.9634674922600619,1948-08-31,181.7,0.955310199789695,1953-03-19,290.0,1.0401721664275465,1957-05-20,506.0,0.9715821812596007,1959-11-13,641.7,0.9361050328227571,1969-09-18,831.6,0.9635036496350365,,,,,,,1981-04-23,1010.3,0.9983201581027668,,,,,,,2007-08-17,13079.1,0.9233718098062057,,,
-52,1929-07-13,345.9,0.9073976915005246,,,,,,,1948-09-01,183.6,0.9652996845425867,1953-03-20,289.7,1.0390961262553802,1957-05-21,506.0,0.9715821812596007,,,,1969-09-19,830.4,0.9621133124782759,1973-09-04,895.4,0.9071016107790497,,,,1981-04-24,1020.4,1.008300395256917,,,,2000-12-11,10725.8,0.9765286427036672,,,,,,
-51,,,,1937-01-18,185.0,0.9516460905349794,1945-01-15,154.8,0.958513931888545,1948-09-02,184.4,0.9695057833859096,,,,1957-05-22,504.4,0.9685099846390169,,,,,,,1973-09-05,899.1,0.9108499645425996,1979-12-24,839.2,0.9285240097366675,,,,1991-07-08,2962.0,0.9694946321026447,2000-12-12,10768.3,0.9803980479988346,,,,2019-12-23,28551.53,0.9661644008985016
-50,1929-07-15,341.9,0.8969045120671563,1937-01-19,184.0,0.9465020576131687,1945-01-16,154.6,0.9572755417956657,1948-09-03,184.4,0.9695057833859096,,,,1957-05-23,504.0,0.9677419354838711,1959-11-16,634.5,0.925601750547046,,,,1973-09-06,901.0,0.9127747948536116,,,,,,,1991-07-09,2947.2,0.9646504320502749,2000-12-13,10794.4,0.9827743180742197,2007-08-20,13121.3,0.9263510889900808,2019-12-24,28515.45,0.9649434781814208
-49,1929-07-16,344.2,0.9029380902413431,1937-01-20,186.0,0.95679012345679,1945-01-17,155.3,0.9616099071207431,,,,1953-03-23,287.4,1.0308464849354375,1957-05-24,504.0,0.9677419354838711,1959-11-17,635.6,0.9272064186725019,1969-09-22,831.8,0.9637353724944965,1973-09-07,898.6,0.9103434302502279,1979-12-26,838.1,0.9273069263111309,1981-04-27,1024.1,1.0119565217391304,1991-07-10,2944.8,0.9638648860958368,2000-12-14,10675.0,0.9719035653155613,2007-08-21,13090.9,0.924204878393166,,,
-48,1929-07-17,345.6,0.9066107030430222,1937-01-21,186.9,0.9614197530864198,1945-01-18,154.6,0.9572755417956657,,,,1953-03-24,288.8,1.035868005738881,,,,1959-11-18,642.0,0.936542669584245,1969-09-23,834.8,0.9672112153863978,,,,1979-12-27,840.1,0.929519805266652,1981-04-28,1016.9,1.0048418972332016,1991-07-11,2959.8,0.9687745483110763,2000-12-15,10435.0,0.9500528060016752,2007-08-22,13236.1,0.9344558579547461,2019-12-26,28621.39,0.9685284158933818
-47,1929-07-18,344.6,0.90398740818468,1937-01-22,186.5,0.9593621399176955,1945-01-19,153.8,0.9523219814241487,,,,1953-03-25,288.0,1.0329985652797704,,,,1959-11-19,643.3,0.9384390955506928,1969-09-24,834.7,0.9670953539566679,,,,1979-12-28,838.9,0.9281920778933392,1981-04-29,1004.3,0.9923913043478261,1991-07-12,2980.8,0.9756480754124117,,,,2007-08-23,13235.9,0.9344417381481873,2019-12-27,28645.26,0.9693361604958408
-46,1929-07-19,345.2,0.9055613850996852,1937-01-23,186.7,0.9603909465020575,1945-01-20,152.7,0.9455108359133126,1948-09-07,185.4,0.9747634069400631,1953-03-26,286.6,1.0279770444763272,1957-05-27,499.2,0.9585253456221199,1959-11-20,645.5,0.9416484318016046,1969-09-25,829.9,0.9615340053296257,1973-09-10,891.3,0.9029480295816026,,,,1981-04-30,997.8,0.9859683794466403,,,,,,,2007-08-24,13378.9,0.9445373998376222,,,
-45,1929-07-20,345.9,0.9073976915005246,,,,,,,1948-09-08,182.9,0.9616193480546794,1953-03-27,287.3,1.0304878048780488,1957-05-28,497.7,0.9556451612903226,,,,1969-09-26,824.2,0.9549299038350133,1973-09-11,885.8,0.897376152365515,,,,1981-05-01,995.6,0.983794466403162,,,,2000-12-18,10645.4,0.9692086383335153,,,,,,
-44,,,,1937-01-25,185.6,0.9547325102880658,1945-01-22,152.0,0.9411764705882353,1948-09-09,180.3,0.9479495268138802,,,,1957-05-29,502.2,0.9642857142857143,,,,,,,1973-09-12,881.3,0.8928173437341708,1979-12-31,838.7,0.9279707899977873,,,,1991-07-15,2990.6,0.9788557213930349,2000-12-19,10584.4,0.9636549036745693,,,,2019-12-30,28462.14,0.9631395039561551
-43,1929-07-22,341.4,0.8955928646379853,1937-01-26,183.2,0.9423868312757201,1945-01-23,151.4,0.9374613003095975,1948-09-10,180.6,0.9495268138801262,,,,,,,1959-11-23,646.8,0.9435448577680524,,,,1973-09-13,880.6,0.8921081957248506,,,,,,,1991-07-16,2983.9,0.9766627389368946,2000-12-20,10318.9,0.9394825011835828,2007-08-27,13322.1,0.9405273747749656,2019-12-31,28538.44,0.9657214441810241
-42,1929-07-23,345.5,0.9063483735571879,1937-01-27,184.0,0.9465020576131687,1945-01-24,151.4,0.9374613003095975,,,,1953-03-30,283.1,1.0154232424677188,1957-05-31,504.9,0.9694700460829494,1959-11-24,649.7,0.9477753464624362,1969-09-29,818.0,0.9477464951917507,1973-09-14,886.4,0.897983993516361,1980-01-02,824.6,0.9123699933613632,1981-05-04,979.1,0.9674901185770751,1991-07-17,2978.8,0.9749934537837132,2000-12-21,10487.3,0.9548144506354929,2007-08-28,13041.8,0.9207384658830173,,,
-41,1929-07-24,343.0,0.8997901364113327,1937-01-28,183.4,0.9434156378600823,1945-01-25,152.3,0.9430340557275543,,,,1953-03-31,279.9,1.0039454806312769,,,,1959-11-25,651.1,0.94981765134938,1969-09-30,813.1,0.9420692851349786,,,,1980-01-03,820.3,0.9076123036069927,1981-05-05,972.4,0.9608695652173913,1991-07-18,3016.3,0.9872676093218121,2000-12-22,10635.6,0.9683163989948651,2007-08-29,13289.3,0.9382117264993469,2020-01-02,28868.8,0.9769006024076001
-40,1929-07-25,344.7,0.9042497376705142,1937-01-29,184.7,0.9501028806584362,1945-01-26,153.3,0.9492260061919505,1948-09-13,179.4,0.9432176656151421,1953-04-01,280.1,1.0046628407460545,,,,,,,1969-10-01,806.9,0.9348858764917158,,,,1980-01-04,828.8,0.9170170391679575,1981-05-06,973.3,0.9617588932806324,1991-07-19,3016.3,0.9872676093218121,,,,2007-08-30,13238.7,0.9346394154400085,2020-01-03,28634.88,0.9689849083394302
-39,1929-07-26,345.5,0.9063483735571879,1937-01-30,185.7,0.9552469135802468,1945-01-27,154.1,0.9541795665634675,1948-09-14,180.6,0.9495268138801262,1953-04-02,280.0,1.0043041606886656,1957-06-03,503.8,0.9673579109062981,1959-11-27,652.5,0.9518599562363238,1969-10-02,811.8,0.940563086548488,1973-09-17,893.0,0.904670246175666,,,,1981-05-07,978.4,0.966798418972332,,,,,,,2007-08-31,13357.7,0.9430407003424054,,,
-38,1929-07-27,343.7,0.9016264428121721,,,,,,,1948-09-15,180.6,0.9495268138801262,,,,1957-06-04,503.0,0.9658218125960062,,,,1969-10-03,808.4,0.9366237979376665,1973-09-18,891.3,0.9029480295816026,,,,1981-05-08,976.4,0.9648221343873518,,,,,,,,,,,,
-37,,,,1937-02-01,186.6,0.9598765432098765,1945-01-29,154.1,0.9541795665634675,1948-09-16,180.7,0.9500525762355415,,,,1957-06-05,502.1,0.9640937019969279,,,,,,,1973-09-19,910.4,0.9222976395501975,1980-01-07,832.0,0.9205576454967914,,,,1991-07-22,3013.0,0.9861874836344593,2000-12-26,10692.4,0.9734877453658181,,,,2020-01-06,28703.38,0.9713029018571697
-36,1929-07-29,339.2,0.8898216159496327,1937-02-02,188.2,0.9681069958847736,1945-01-30,153.5,0.9504643962848297,1948-09-17,180.1,0.9468980021030494,,,,1957-06-06,504.6,0.96889400921659,1959-11-30,659.2,0.9616338439095551,,,,1973-09-20,920.5,0.9325296322561037,1980-01-08,851.7,0.9423545032086745,,,,1991-07-23,2983.2,0.97643362136685,2000-12-27,10803.2,0.9835755125823956,,,,2020-01-07,28583.68,0.9672523350823752
-35,1929-07-30,343.1,0.9000524658971669,1937-02-03,188.7,0.9706790123456789,1945-01-31,153.7,0.9517027863777089,,,,1953-04-06,274.1,0.983142037302726,1957-06-07,505.6,0.9708141321044548,1959-12-01,664.4,0.9692195477753465,1969-10-06,809.4,0.9377824122349669,1973-09-21,927.9,0.9400263397832033,1980-01-09,850.1,0.9405842000442577,1981-05-11,963.4,0.9519762845849802,1991-07-24,2966.2,0.9708693375229117,2000-12-28,10868.8,0.9895480534615243,2007-09-04,13448.9,0.9494793321331497,2020-01-08,28745.09,0.9727143399538838
