days_frm_peak,Date0,Close0,close_dv_pk0,Date1,Close1,close_dv_pk1,Date2,Close2,close_dv_pk2,Date3,Close3,close_dv_pk3,Date4,Close4,close_dv_pk4,Date5,Close5,close_dv_pk5,Date6,Close6,close_dv_pk6,Date7,Close7,close_dv_pk7,Date8,Close8,close_dv_pk8,Date9,Close9,close_dv_pk9,Date10,Close10,close_dv_pk10,Date11,Close11,close_dv_pk11,Date12,Close12,close_dv_pk12,Date13,Close13,close_dv_pk13,Date14,Close14,close_dv_pk14
-172,1929-03-15,319.7,0.8386673662119623,1936-09-19,168.9,0.8688271604938271,1944-09-16,144.4,0.8941176470588236,1948-05-04,181.4,0.9537329127234491,1952-11-20,279.5,1.0025107604017216,1957-01-21,475.9,0.9137864823348695,1959-07-17,657.1,0.9585703865791394,1969-05-22,950.0,1.1006835824354073,1973-05-07,950.7,0.9631243035153481,,,,,,,,,,,,,2007-04-20,12962.0,0.915104663066116,,,
-171,1929-03-16,320.0,0.8394543546694648,,,,,,,1948-05-05,180.9,0.9511041009463723,1952-11-21,279.3,1.001793400286944,1957-01-22,477.5,0.9168586789554533,,,,1969-05-23,947.5,1.0977870466921562,1973-05-08,956.6,0.9691014081653327,,,,1980-12-26,966.4,0.9549407114624505,,,,2000-08-14,11176.1,1.0175261298663463,,,,,,
-170,,,,1936-09-21,168.9,0.8688271604938271,1944-09-18,144.8,0.8965944272445822,1948-05-06,181.7,0.955310199789695,,,,1957-01-23,479.9,0.9214669738863288,,,,,,,1973-05-09,949.1,0.9615033937797589,1979-08-27,885.4,0.9796415136092056,,,,1991-03-11,2939.4,0.9620974076983504,2000-08-15,11067.0,1.0075931388615753,,,,2019-08-26,25898.83,0.8763988329494827
-169,1929-03-18,317.6,0.833158447009444,1936-09-22,169.5,0.8719135802469136,1944-09-19,145.6,0.901547987616099,1948-05-07,182.3,0.9584647739221873,,,,1957-01-24,481.3,0.9241551459293396,1959-07-20,654.5,0.9547775346462436,,,,1973-05-10,939.3,0.9515753216492756,1979-08-28,884.6,0.9787563620269972,,,,1991-03-12,2922.5,0.9565658549358471,2000-08-16,11008.4,1.0022579117957682,2007-04-23,12919.4,0.9120971442691235,2019-08-27,25777.9,0.8723066438093331
-168,1929-03-19,317.5,0.8328961175236097,1936-09-23,169.0,0.8693415637860082,1944-09-20,145.9,0.903405572755418,1948-05-08,182.5,0.9595162986330179,1952-11-24,281.1,1.0082496413199427,1957-01-25,478.3,0.9183947772657451,1959-07-21,661.5,0.9649890590809628,1969-05-26,946.9,1.097091878113776,1973-05-11,928.0,0.9401276466416776,1979-08-29,884.9,0.9790882938703254,1980-12-29,960.6,0.949209486166008,1991-03-13,2955.2,0.9672689185650694,2000-08-17,11055.6,1.0065552277941658,2007-04-24,12953.9,0.9145328109004907,2019-08-28,26036.1,0.8810439566017471
-167,1929-03-20,316.4,0.8300104931794333,1936-09-24,169.1,0.8698559670781892,1944-09-21,145.4,0.9003095975232198,,,,1952-11-25,280.9,1.0075322812051648,,,,1959-07-22,664.4,0.9692195477753465,1969-05-27,938.7,1.0875912408759125,,,,1979-08-30,883.7,0.9777605664970127,1980-12-30,962.0,0.950592885375494,1991-03-14,2952.2,0.9662869861220215,2000-08-18,11046.5,1.0057267198368476,2007-04-25,13089.9,0.9241342793603727,2019-08-29,26362.25,0.8920806512851159
-166,1929-03-21,314.6,0.8252885624344177,1936-09-25,166.4,0.8559670781893004,1944-09-22,145.6,0.901547987616099,1948-05-10,182.9,0.9616193480546794,1952-11-26,282.4,1.012912482065997,,,,1959-07-23,664.6,0.9695113056163385,1969-05-28,936.9,1.0855057351407715,,,,1979-08-31,887.6,0.9820756804602789,1980-12-31,964.0,0.9525691699604744,1991-03-15,2948.3,0.9650104739460593,,,,2007-04-26,13105.5,0.9252356242719475,2019-08-30,26403.28,0.8934690786432598
-165,1929-03-22,310.3,0.8140083945435468,1936-09-26,168.1,0.8647119341563786,1944-09-23,145.8,0.9027863777089784,1948-05-11,183.8,0.9663512092534176,,,,1957-01-28,474.6,0.9112903225806452,1959-07-24,663.7,0.9681983953318746,1969-05-29,937.6,1.0863167651488819,1973-05-14,909.7,0.9215884915408773,,,,,,,,,,,,,2007-04-27,13120.9,0.9263228493769635,,,
-164,1929-03-23,306.2,0.8032528856243442,,,,,,,1948-05-12,184.0,0.9674027339642483,1952-11-28,283.7,1.0175753228120517,1957-01-29,476.9,0.9157066052227343,,,,,,,1973-05-15,917.4,0.9293891196433998,,,,1981-01-02,972.8,0.9612648221343874,,,,2000-08-21,11079.8,1.0087585126916492,,,,,,
-163,,,,1936-09-28,168.8,0.8683127572016461,1944-09-25,146.8,0.9089783281733747,1948-05-13,184.8,0.971608832807571,,,,1957-01-30,480.5,0.9226190476190477,,,,,,,1973-05-16,917.1,0.9290851990679769,,,,,,,1991-03-18,2930.0,0.9590206860434669,2000-08-22,11139.2,1.0141665756218363,,,,,,
-162,1929-03-25,297.5,0.7804302203567681,1936-09-29,168.5,0.8667695473251028,1944-09-26,146.5,0.9071207430340558,1948-05-14,188.6,0.9915878023133544,,,,1957-01-31,479.2,0.9201228878648234,1959-07-27,669.1,0.976075857038658,,,,1973-05-17,911.7,0.9236146287103637,1979-09-04,872.6,0.9654790882938704,,,,1991-03-19,2867.8,0.9386619533909402,2000-08-23,11144.7,1.0146673221894462,2007-04-30,13062.9,0.9222281054749549,2019-09-03,26118.02,0.8838160738130351
-161,1929-03-26,296.5,0.777806925498426,1936-09-30,167.8,0.8631687242798354,1944-09-27,146.3,0.9058823529411766,1948-05-15,190.3,1.0005257623554156,1952-12-01,283.7,1.0175753228120517,1957-02-01,477.2,0.9162826420890937,1959-07-28,672.0,0.9803063457330415,1969-06-02,933.2,1.0812188622407601,1973-05-18,895.2,0.9068989970621011,1979-09-05,866.1,0.9582872316884267,1981-01-05,992.7,0.9809288537549408,1991-03-20,2872.0,0.9400366588112071,2000-08-24,11182.7,1.0181270257474782,2007-05-01,13136.1,0.927395954675421,2019-09-04,26355.47,0.8918512206858419
-160,1929-03-27,303.2,0.7953830010493179,1936-10-01,168.3,0.8657407407407408,1944-09-28,146.1,0.9046439628482972,,,,1952-12-02,283.8,1.0179340028694404,,,,1959-07-29,673.2,0.9820568927789936,1969-06-03,930.8,1.078438187927239,,,,1979-09-06,867.3,0.9596149590617393,1981-01-06,1004.7,0.9927865612648222,1991-03-21,2855.5,0.9346360303744436,2000-08-25,11192.6,1.0190283695691758,2007-05-02,13211.9,0.9327473613611493,2019-09-05,26728.15,0.9044624589952024
-159,1929-03-28,308.9,0.8103357817418677,1936-10-02,170.8,0.8786008230452675,1944-09-29,146.3,0.9058823529411766,1948-05-17,190.4,1.0010515247108307,1952-12-03,282.9,1.0147058823529411,,,,1959-07-30,673.4,0.9823486506199853,1969-06-04,928.8,1.0761209593326382,,,,1979-09-07,874.2,0.9672493914582874,1981-01-07,980.9,0.9692687747035573,1991-03-22,2858.9,0.9357488871432313,,,,2007-05-03,13241.4,0.9348300328285503,2019-09-06,26797.46,0.9068078623632976
-158,,,,1936-10-03,172.4,0.8868312757201646,1944-09-30,146.7,0.908359133126935,1948-05-18,188.6,0.9915878023133544,1952-12-04,281.6,1.0100430416068866,1957-02-04,477.2,0.9162826420890937,1959-07-31,674.9,0.9845368344274252,1969-06-05,930.7,1.078322326497509,1973-05-21,886.5,0.8980853003748354,,,,1981-01-08,965.7,0.9542490118577076,,,,,,,2007-05-04,13264.6,0.9364679303893537,,,
-157,,,,,,,,,,1948-05-19,188.3,0.9900105152471085,1952-12-05,282.1,1.0118364418938308,1957-02-05,470.0,0.902457757296467,,,,1969-06-06,924.8,1.0714865021434363,1973-05-22,892.5,0.9041637118832945,,,,1981-01-09,968.7,0.957213438735178,,,,2000-08-28,11252.8,1.0245092683637422,,,,,,
-156,,,,1936-10-05,172.8,0.888888888888889,1944-10-02,146.9,0.9095975232198142,1948-05-20,189.3,0.995268138801262,,,,1957-02-06,470.8,0.9039938556067589,,,,,,,1973-05-23,895.0,0.9066963833451525,1979-09-10,876.9,0.9702367780482408,,,,1991-03-25,2865.8,0.9380073317622415,2000-08-29,11215.1,1.0210768782548527,,,,2019-09-09,26835.51,0.9080954485435895
-155,1929-04-01,300.4,0.7880377754459601,1936-10-06,174.4,0.897119341563786,1944-10-03,146.9,0.9095975232198142,1948-05-21,189.8,0.9978969505783387,,,,1957-02-07,468.7,0.8999615975422428,1959-08-03,678.1,0.9892049598832969,,,,1973-05-24,924.4,0.9364805997366021,1979-09-11,869.7,0.9622704138083648,,,,1991-03-26,2914.9,0.9540782927467925,2000-08-30,11103.0,1.0108707527586582,2007-05-07,13313.0,0.939884923576547,2019-09-10,26909.43,0.9105968511834627
-154,1929-04-02,303.5,0.7961699895068206,1936-10-07,174.6,0.8981481481481481,1944-10-04,147.9,0.9157894736842106,1948-05-22,190.0,0.9989484752891693,1952-12-08,283.6,1.017216642754663,1957-02-08,466.3,0.8953533026113673,1959-08-04,676.3,0.986579139314369,1969-06-09,918.1,1.0637237863515236,1973-05-25,930.8,0.9429642386789585,1979-09-12,870.9,0.9635981411816774,1981-01-12,968.8,0.9573122529644268,1991-03-27,2917.6,0.9549620319455355,2000-08-31,11215.1,1.0210768782548527,2007-05-08,13309.1,0.9396095873486533,2019-09-11,27137.04,0.9182990191334292
-153,1929-04-03,300.4,0.7880377754459601,1936-10-08,174.9,0.8996913580246914,1944-10-05,148.6,0.9201238390092878,,,,1952-12-09,285.1,1.022596843615495,,,,1959-08-05,672.3,0.9807439824945294,1969-06-10,912.5,1.0572355462866412,,,,1979-09-13,870.7,0.9633768532861253,1981-01-13,965.1,0.9536561264822134,1991-03-28,2913.9,0.9537509819324431,2000-09-01,11238.8,1.023234640737099,2007-05-09,13362.9,0.9434078153129302,2019-09-12,27182.45,0.9198356627194227
-152,1929-04-04,305.4,0.8011542497376705,1936-10-09,175.2,0.9012345679012345,1944-10-06,148.8,0.9213622291021673,1948-05-24,189.8,0.9978969505783387,1952-12-10,284.6,1.0208034433285509,,,,1959-08-06,672.0,0.9803063457330415,1969-06-11,904.6,1.0480824933379678,,,,1979-09-14,879.1,0.972670944899314,1981-01-14,966.5,0.9550395256916996,,,,,,,2007-05-10,13215.1,0.9329732782660878,2019-09-13,27219.52,0.9210900863647162
-151,1929-04-05,303.0,0.7948583420776496,1936-10-10,176.1,0.9058641975308641,1944-10-07,148.9,0.9219814241486068,1948-05-25,189.7,0.9973711882229233,1952-12-11,284.6,1.0208034433285509,1957-02-11,457.4,0.8782642089093702,1959-08-07,668.6,0.975346462436178,1969-06-12,892.6,1.0341791217703626,,,,,,,1981-01-15,970.0,0.958498023715415,,,,,,,2007-05-11,13326.2,0.9408168308094179,,,
-150,1929-04-06,302.8,0.7943336831059812,,,,,,,1948-05-26,191.1,1.0047318611987381,1952-12-12,285.2,1.0229555236728838,1957-02-12,454.8,0.8732718894009217,,,,1969-06-13,894.8,1.0367280732244235,1973-05-29,925.6,0.937696282038294,,,,1981-01-16,973.3,0.9617588932806324,,,,,,,,,,,,
-149,,,,,,,1944-10-09,148.1,0.9170278637770898,1948-05-27,191.0,1.0042060988433228,,,,1957-02-13,462.1,0.887288786482335,,,,,,,1973-05-30,908.9,0.9207780366730827,1979-09-17,881.3,0.9751051117503873,,,,1991-04-01,2881.2,0.9430479183032208,2000-09-05,11260.6,1.0252194180414436,,,,2019-09-16,27076.82,0.9162612151971039
-148,1929-04-08,301.5,0.7909233997901365,1936-10-13,176.3,0.9068930041152263,1944-10-10,148.3,0.9182662538699691,1948-05-28,190.7,1.0026288117770767,,,,1957-02-14,461.6,0.8863287250384025,1959-08-10,653.8,0.9537563822027716,,,,1973-05-31,901.4,0.9131800222875088,1979-09-18,874.2,0.9672493914582874,,,,1991-04-02,2945.1,0.9639630793401415,2000-09-06,11310.6,1.0297716595651698,2007-05-14,13346.8,0.9422711708849588,2019-09-17,27110.8,0.9174110753391884
-147,1929-04-09,299.1,0.7846274921301155,1936-10-14,175.6,0.9032921810699588,1944-10-11,148.8,0.9213622291021673,,,,1952-12-15,286.0,1.0258249641319943,1957-02-15,468.1,0.898809523809524,1959-08-11,658.1,0.9600291757840992,1969-06-16,891.2,1.032557061754142,1973-06-01,894.0,0.9056833147604093,1979-09-19,876.5,0.9697942022571365,1981-01-19,971.0,0.9594861660079052,1991-04-03,2926.7,0.9579405603561142,2000-09-07,11259.9,1.0251556866601115,2007-05-15,13383.8,0.9448833350983091,2019-09-18,27147.08,0.9186387659205548
-146,1929-04-10,300.7,0.7888247639034628,1936-10-15,175.2,0.9012345679012345,,,,,,,1952-12-16,286.2,1.0265423242467717,,,,1959-08-12,655.1,0.9556528081692196,1969-06-17,885.7,1.0261846831189898,,,,1979-09-20,893.7,0.9888249612746184,1981-01-20,950.7,0.9394268774703558,1991-04-04,2924.5,0.9572204765645458,2000-09-08,11220.7,1.02158672930551,2007-05-16,13487.5,0.9522044547989692,2019-09-19,27094.79,0.9168693078031446
-145,1929-04-11,304.1,0.7977439664218259,1936-10-16,176.7,0.9089506172839505,1944-10-13,148.7,0.9207430340557274,,,,1952-12-17,285.7,1.0247489239598278,,,,1959-08-13,655.4,0.9560904449307075,1969-06-18,887.1,1.0278067431352103,,,,1979-09-21,893.9,0.9890462491701704,1981-01-21,946.3,0.9350790513833992,1991-04-05,2896.8,0.94815396700707,,,,2007-05-17,13476.7,0.9514419852448022,2019-09-20,26935.07,0.9114644913848472
-144,1929-04-12,305.4,0.8011542497376705,1936-10-17,177.6,0.9135802469135802,1944-10-14,148.6,0.9201238390092878,1948-06-01,191.2,1.0052576235541535,1952-12-18,285.4,1.0236728837876612,1957-02-18,467.4,0.8974654377880185,1959-08-14,658.7,0.9609044493070752,1969-06-19,882.4,1.0223612559378983,1973-06-04,885.9,0.8974774592239895,,,,1981-01-22,940.4,0.9292490118577075,,,,,,,2007-05-18,13556.5,0.9570757880617036,,,
-143,1929-04-13,304.4,0.7985309548793283,,,,,,,1948-06-02,191.3,1.005783385909569,1952-12-19,286.5,1.0276183644189383,1957-02-19,466.8,0.8963133640552996,,,,1969-06-20,876.2,1.0151778472946356,1973-06-05,900.8,0.9125721811366628,,,,1981-01-23,940.2,0.9290513833992096,,,,2000-09-11,11195.5,1.019292399577552,,,,,,
-142,,,,1936-10-19,177.4,0.9125514403292181,1944-10-16,148.1,0.9170278637770898,1948-06-03,191.1,1.0047318611987381,,,,1957-02-20,469.0,0.9005376344086022,,,,,,,1973-06-06,898.2,0.9099382028163306,1979-09-24,885.8,0.9800840894003098,,,,1991-04-08,2918.6,0.9552893427598849,2000-09-12,11233.2,1.0227247896864415,,,,2019-09-23,26949.99,0.9119693740605359
-141,1929-04-15,302.4,0.7932843651626442,1936-10-20,176.8,0.9094650205761318,1944-10-17,148.4,0.9188854489164087,1948-06-04,190.2,1.0,,,,1957-02-21,466.9,0.896505376344086,1959-08-17,658.4,0.9604668125455871,,,,1973-06-07,909.6,0.921487184682403,1979-09-25,886.2,0.9805266651914142,,,,1991-04-09,2873.0,0.9403639696255565,2000-09-13,11182.2,1.0180815033322408,2007-05-21,13542.9,0.9561156412157154,2019-09-24,26807.77,0.9071567457672085
-140,1929-04-16,304.2,0.79800629590766,1936-10-21,176.7,0.9089506172839505,1944-10-18,148.9,0.9219814241486068,,,,1952-12-22,288.0,1.0329985652797704,,,,1959-08-18,650.8,0.949380014587892,1969-06-23,870.9,1.0090371915189433,1973-06-08,920.0,0.9320230979637322,1979-09-26,886.4,0.9807479530869662,1981-01-26,938.9,0.9277667984189724,1991-04-10,2874.5,0.9408549358470805,2000-09-14,11087.5,1.0094595578863033,2007-05-22,13540.0,0.955910904020615,2019-09-25,26970.71,0.9126705248005003
-139,1929-04-17,309.9,0.8129590766002098,1936-10-22,174.9,0.8996913580246914,1944-10-19,148.6,0.9201238390092878,,,,1952-12-23,287.0,1.0294117647058822,,,,1959-08-19,646.5,0.9431072210065645,1969-06-24,877.2,1.0163364615919361,,,,1979-09-27,887.5,0.9819650365125028,1981-01-27,949.5,0.9382411067193676,1991-04-11,2905.5,0.951001571091909,2000-09-15,10927.0,0.9948468625951418,2007-05-23,13525.7,0.9549013378516715,2019-09-26,26891.12,0.9099772532081369
-138,1929-04-18,311.9,0.818205666316894,1936-10-23,175.6,0.9032921810699588,1944-10-20,148.2,0.9176470588235294,1948-06-07,190.1,0.9994742376445847,1952-12-24,287.4,1.0308464849354375,,,,1959-08-20,655.0,0.9555069292487236,1969-06-25,874.1,1.0127447572703048,,,,1979-09-28,878.6,0.9721177251604338,1981-01-28,942.6,0.9314229249011858,1991-04-12,2920.8,0.9560094265514534,,,,2007-05-24,13441.1,0.9489286596773624,2019-09-27,26820.25,0.9075790604986157
-137,1929-04-19,310.6,0.8147953830010494,1936-10-24,175.9,0.904835390946502,1944-10-21,148.4,0.9188854489164087,1948-06-08,192.2,1.010515247108307,,,,1957-02-25,466.9,0.896505376344086,1959-08-21,655.4,0.9560904449307075,1969-06-26,870.3,1.008342022940563,1973-06-11,915.1,0.9270590618984905,,,,1981-01-29,948.9,0.9376482213438735,,,,,,,2007-05-25,13507.3,0.9536023156482756,,,
-136,1929-04-20,311.1,0.8161070304302205,,,,,,,1948-06-09,192.6,1.0126182965299684,1952-12-26,288.2,1.033715925394548,1957-02-26,467.7,0.8980414746543779,,,,1969-06-27,869.8,1.007762715791913,1973-06-12,927.0,0.9391145780569344,,,,1981-01-30,947.3,0.9360671936758893,,,,2000-09-18,10808.5,0.9840580501839106,,,,,,
-135,,,,1936-10-26,172.3,0.8863168724279836,1944-10-23,146.6,0.9077399380804954,1948-06-10,192.5,1.0120925341745532,,,,1957-02-27,466.3,0.8953533026113673,,,,,,,1973-06-13,915.5,0.9274642893323878,1979-10-01,873.0,0.9659216640849746,,,,1991-04-15,2933.2,0.9600680806493846,2000-09-19,10789.3,0.9823099894387995,,,,2019-09-30,26916.83,0.9108472621620214
-134,1929-04-22,315.3,0.8271248688352572,1936-10-27,174.4,0.897119341563786,1944-10-24,146.6,0.9077399380804954,1948-06-11,193.0,1.01472134595163,,,,1957-02-28,464.6,0.8920890937019971,1959-08-24,653.2,0.9528811086797958,,,,1973-06-14,902.9,0.9146996251646236,1979-10-02,885.3,0.9795308696614295,,,,1991-04-16,2986.9,0.9776446713799425,2000-09-20,10687.9,0.9730780436286827,,,,2019-10-01,26573.04,0.8992136418486828
-133,1929-04-23,316.6,0.8305351521511019,1936-10-28,174.8,0.8991769547325104,1944-10-25,146.4,0.9065015479876162,,,,1952-12-29,289.7,1.0390961262553802,1957-03-01,468.9,0.9003456221198157,1959-08-25,656.0,0.9569657184536834,1969-06-30,873.2,1.0117020044027343,1973-06-15,888.6,0.9002127444027961,1979-10-03,885.2,0.9794202257136536,1981-02-02,932.3,0.9212450592885375,1991-04-17,3004.5,0.9834053417124903,2000-09-21,10765.5,0.9801431224735059,2007-05-29,13521.3,0.9545907021073811,2019-10-02,26078.62,0.882482804548817
-132,1929-04-24,315.7,0.8281741867785939,1936-10-29,176.3,0.9068930041152263,1944-10-26,145.8,0.9027863777089784,,,,1952-12-30,292.0,1.0473457675753228,,,,1959-08-26,657.6,0.9592997811816193,1969-07-01,875.9,1.0148302630054455,,,,1979-10-04,890.1,0.9848417791546803,1981-02-03,941.4,0.9302371541501976,1991-04-18,2999.3,0.9817033254778739,2000-09-22,10847.4,0.9875996940893695,2007-05-30,13633.1,0.9624836739736666,2019-10-03,26201.04,0.8866254142778927
-131,1929-04-25,314.3,0.824501573976915,1936-10-30,177.2,0.9115226337448559,1944-10-27,146.3,0.9058823529411766,1948-06-14,192.9,1.0141955835962146,1952-12-31,291.9,1.046987087517934,,,,1959-08-27,663.3,0.9676148796498906,1969-07-02,880.7,1.0203916116324876,,,,1979-10-05,897.6,0.9931400752378846,1981-02-04,942.0,0.9308300395256917,1991-04-19,2965.6,0.9706729510343022,,,,2007-05-31,13627.6,0.9620953792933037,2019-10-04,26573.72,0.899236652587253
-130,1929-04-26,314.2,0.8242392444910808,1936-10-31,177.2,0.9115226337448559,1944-10-28,146.5,0.9071207430340558,1948-06-15,193.2,1.0157728706624605,,,,1957-03-04,471.5,0.9053379416282643,1959-08-28,663.1,0.9673231218088987,1969-07-03,886.1,1.02664812883791,1973-06-18,875.1,0.886536318508763,,,,1981-02-05,946.8,0.9355731225296442,,,,,,,2007-06-01,13668.1,0.9649546401214304,,,
-129,1929-04-27,315.7,0.8281741867785939,,,,,,,1948-06-16,192.3,1.0110410094637226,1953-01-02,292.1,1.0477044476327118,1957-03-05,472.9,0.908026113671275,,,,,,,1973-06-19,881.6,0.8931212643095937,,,,1981-02-06,952.3,0.9410079051383399,,,,2000-09-25,10808.2,0.9840307367347683,,,,,,
-128,,,,1936-11-02,176.7,0.9089506172839505,1944-10-30,146.3,0.9058823529411766,1948-06-17,192.2,1.010515247108307,,,,1957-03-06,474.9,0.9118663594470047,,,,,,,1973-06-20,884.7,0.8962617769222977,1979-10-08,884.0,0.9780924983403408,,,,1991-04-22,2927.7,0.9582678711704634,2000-09-26,10631.3,0.9679249062238245,,,,2019-10-07,26478.02,0.895998229526703
-127,1929-04-29,313.8,0.823189926547744,,,,1944-10-31,146.5,0.9071207430340558,1948-06-18,191.7,1.0078864353312302,,,,1957-03-07,474.2,0.9105222734254993,1959-08-31,664.4,0.9692195477753465,,,,1973-06-21,873.7,0.8851180224901226,1979-10-09,857.6,0.9488824961274619,,,,1991-04-23,2930.5,0.9591843414506416,2000-09-27,10628.4,0.9676608762154484,2007-06-04,13676.3,0.965533552190335,2019-10-08,26164.04,0.885373359385099
-126,1929-04-30,319.3,0.8376180482686254,1936-11-04,180.7,0.9295267489711934,1944-11-01,146.7,0.908359133126935,,,,1953-01-05,293.8,1.0538020086083213,1957-03-08,471.6,0.9055299539170508,1959-09-01,655.9,0.9568198395331874,1969-07-07,883.2,1.0232881473757387,1973-06-22,879.8,0.8912977408570559,1979-10-10,849.3,0.9396990484620491,1981-02-09,947.2,0.9359683794466404,1991-04-24,2949.5,0.9654032469232784,2000-09-28,10824.1,0.9854783495393131,2007-06-05,13595.5,0.9598291503406403,2019-10-09,26346.01,0.8915311007051437
